# wavelength flux fluxerr
34001.6447   3.803009E-17	1.074599E-18
46001.6106   2.182839E-17	6.339374E-19
120013.0125  1.326425E-17	4.606294E-19
220015.0488  9.015307E-18	7.730953E-19
